,E,S,ES,P
672,0.9999793611878833,0.00015107327857446305,2.0638812116765178e-05,9.999828287909299
673,0.9999797299469084,0.00014837395581123288,2.0270053091674544e-05,9.999831355991088
674,0.9999800921174613,0.0001457228628095502,1.9907882538748483e-05,9.999834369254643
675,0.9999804478172472,0.00014311913785808257,1.955218275289596e-05,9.99983732867938
676,0.9999807971618685,0.0001405619346405623,1.920283813156117e-05,9.99984023522722
677,0.9999811402648628,0.0001380504219607769,1.8859735137177193e-05,9.999843089842894
678,0.9999814772377398,0.0001355837834724709,1.852276226028981e-05,9.999845893454259
679,0.9999818081900167,0.00013316121741407163,1.8191809983339443e-05,9.999848646972595
680,0.999982133229255,0.00013078193634815245,1.786677074508953e-05,9.999851351292898
681,0.9999824524610944,0.00012844516690554912,1.7547538905689835e-05,9.99985400729418
682,0.9999827659892877,0.0001261501495340462,1.7234010712363286e-05,9.999856615839745
683,0.9999830739157344,0.0001238961382515519,1.6926084265705335e-05,9.999859177777473
684,0.9999833763405135,0.00012168240040368122,1.6623659486584818e-05,9.999861693940101
685,0.9999836733619164,0.0001195082164256686,1.632663808363566e-05,9.999864165145482
686,0.9999839650764787,0.00011737287960853308,1.6034923521328854e-05,9.999866592196861
687,0.9999842515790114,0.00011527569586941967,1.5748420988614374e-05,9.999868975883134
688,0.9999845329626319,0.00011321598352604268,1.5467037368122844e-05,9.999871316979098
689,0.9999848093187941,0.00011119307307515754,1.5190681205917026e-05,9.999873616245711
690,0.9999850807373182,0.00010920630697498943,1.491926268178326e-05,9.999875874430336
691,0.9999853473064199,0.00010725503943154782,1.4652693580053267e-05,9.99987809226698
692,0.9999856091127389,0.00010533863618875776,1.4390887260946844e-05,9.999880270476542
693,0.9999858662413674,0.00010345647432233962,1.4133758632426157e-05,9.999882409767036
694,0.9999861187758773,0.00010160794203737041,1.3881224122552512e-05,9.99988451083383
695,0.9999863667983475,9.979243846946101e-05,1.3633201652336635e-05,9.999886574359868
696,0.9999866103893907,9.800937348948464e-05,1.3389610609073663e-05,9.999888601015892
697,0.9999868496281796,9.625816751179317e-05,1.3150371820154194e-05,9.999890591460659
698,0.9999870845924724,9.453825130585916e-05,1.2915407527342924e-05,9.999892546341158
699,0.9999873153586383,9.284906581128213e-05,1.2684641361516477e-05,9.999894466292819
700,0.9999875420016819,9.11900619560994e-05,1.2457998317852308e-05,9.999896351939718
